order_id,product_id,quantity,unit_price,cost
4309,13,2,496,347
4309,87,3,135,94
4309,42,3,397,277
4310,50,1,327,228
4310,11,2,398,278
4310,63,2,155,108
4310,19,3,211,147
4310,30,2,404,282
4311,27,3,389,272
4311,64,1,105,73
4312,89,3,326,228
4313,89,2,408,285
4313,71,1,260,182
4314,67,2,318,222
4314,61,2,250,175
4314,9,3,51,35
4315,56,3,53,37
4315,11,1,70,49
4315,3,2,493,345
4315,82,1,359,251
4315,21,3,301,210
4316,31,3,346,242
4316,72,2,133,93
4316,62,2,471,329
4316,4,2,493,345
4316,24,3,102,71
4317,35,1,238,166
4317,84,3,475,332
4318,88,3,482,337
4318,72,3,126,88
4318,88,2,429,300
4318,39,3,185,129
4319,100,1,452,316
4319,79,1,209,146
4319,20,2,348,243
4320,88,2,340,237
4321,16,2,102,71
4321,51,3,104,72
4321,15,2,153,107
4322,59,1,373,261
4322,23,1,330,230
4323,45,3,73,51
4323,3,1,363,254
4323,42,1,244,170
4324,71,3,133,93
4324,70,2,422,295
4325,11,1,374,261
4325,84,2,139,97
4325,13,3,319,223
4325,13,2,106,74
4326,87,1,148,103
4326,64,3,471,329
4326,78,3,131,91
4327,89,2,256,179
4327,77,3,232,162
4328,76,2,206,144
4328,6,2,422,295
4329,54,3,268,187
4329,85,3,155,108
4329,69,3,323,226
4329,48,2,234,163
4330,44,3,168,117
4330,98,3,358,250
4330,88,1,302,211
4331,64,2,464,324
4331,64,1,407,284
4331,95,1,454,317
4331,74,2,449,314
4332,9,1,277,193
4332,26,1,432,302
4332,33,2,210,147
4333,99,2,327,228
4333,66,1,115,80
4333,81,3,428,299
4333,32,2,264,184
4333,53,1,52,36
4334,21,1,435,304
4334,16,1,322,225
4335,41,3,79,55
4335,63,3,394,275
4335,16,2,473,331
4335,68,3,405,283
4335,42,1,347,242
4336,27,1,461,322
4336,53,1,167,116
4336,7,2,357,249
4336,57,1,361,252
4336,87,1,394,275
4337,14,2,363,254
4338,16,3,486,340
4339,24,1,185,129
4339,4,1,427,298
4339,45,3,271,189
4339,21,2,484,338
4339,88,2,266,186
4340,97,3,367,256
4341,21,1,259,181
4341,84,1,421,294
4341,76,2,214,149
4342,100,2,254,177
4343,11,3,465,325
4344,54,2,421,294
4345,34,2,167,116
4345,77,3,222,155
4345,27,3,403,282
4345,11,3,71,49
4346,91,3,189,132
4346,14,2,444,310
4346,34,3,205,143
4347,86,1,104,72
4347,94,2,110,77
4347,97,3,174,121
4348,17,3,310,217
4348,89,1,172,120
4348,28,3,467,326
4348,27,2,373,261
4349,38,3,292,204
4350,14,3,148,103
4350,51,2,61,42
4351,86,3,114,79
4351,20,3,210,147
4352,14,1,227,158
4352,87,2,429,300
4353,16,3,325,227
4353,19,2,336,235
4353,80,1,274,191
4353,49,2,242,169
4353,38,2,290,203
4354,71,1,75,52
4354,60,1,196,137
4354,80,1,400,280
4355,88,3,421,294
4355,37,3,489,342
4356,38,3,84,58
4357,34,3,317,221
4357,2,1,371,259
4357,28,3,356,249
4358,13,3,359,251
4358,28,3,190,133
4358,91,2,110,77
4359,63,2,342,239
4359,73,2,408,285
4359,82,3,179,125
4360,31,3,341,238
4360,44,2,223,156
4360,17,3,240,168
4360,68,3,84,58
4361,48,3,295,206
4361,42,1,428,299
4361,90,1,217,151
4362,93,2,481,336
4362,12,2,56,39
4363,61,2,168,117
4364,69,3,370,259
4364,49,3,408,285
4365,75,1,128,89
4365,35,1,495,346
4365,35,2,274,191
4365,78,2,111,77
4366,38,1,376,263
4366,26,2,311,217
4367,28,1,242,169
4367,34,3,295,206
4367,74,1,435,304
4368,30,3,207,144
4368,39,1,461,322
4369,100,2,65,45
4369,67,2,286,200
4369,56,2,451,315
4369,78,1,494,345
4370,32,1,342,239
4370,37,3,185,129
4370,10,2,218,152
4370,78,3,272,190
4370,67,3,467,326
4371,86,3,289,202
4371,1,1,277,193
4371,1,2,219,153
4371,53,3,77,53
4371,52,2,257,179
4372,23,1,429,300
4372,28,1,425,297
4372,58,3,319,223
4373,7,1,51,35
4374,60,2,231,161
4374,26,2,164,114
4375,21,3,318,222
4375,8,3,145,101
4375,85,3,386,270
4375,83,1,412,288
4376,18,1,405,283
4376,49,1,313,219
4377,60,3,484,338
4377,57,3,338,236
4377,99,3,211,147
4377,98,1,57,39
4378,95,3,259,181
4379,26,2,406,284
4380,4,1,321,224
4380,6,1,495,346
4380,28,3,67,46
4380,18,2,234,163
4381,7,2,112,78
4381,13,2,203,142
4381,39,2,274,191
4381,63,1,242,169
4381,38,3,364,254
4382,2,2,496,347
4383,92,1,319,223
4383,47,2,114,79
4383,59,2,483,338
4383,72,1,298,208
4384,69,3,131,91
4384,87,1,157,109
4385,43,3,454,317
4386,62,3,499,349
4386,76,3,116,81
4386,42,1,381,266
4387,56,3,64,44
4388,84,2,252,176
4388,2,1,124,86
4388,98,3,446,312
4388,97,3,183,128
4389,5,3,368,257
4390,57,1,57,39
4390,97,1,134,93
4390,20,1,188,131
4390,65,2,261,182
4391,48,3,449,314
4391,14,3,267,186
4392,57,1,225,157
4393,73,1,154,107
4393,78,1,223,156
4394,57,1,418,292
4394,31,3,331,231
4394,69,3,243,170
4394,88,2,441,308
4395,68,2,165,115
4395,14,1,296,207
4395,46,2,399,279
4395,91,2,352,246
4396,84,1,129,90
4396,63,3,89,62
4396,86,1,183,128
4396,88,2,415,290
4396,100,3,175,122
4397,29,1,282,197
4398,77,3,96,67
4398,80,2,299,209
4398,84,1,487,340
4399,91,2,318,222
4400,34,2,103,72
4401,89,3,344,240
4401,54,1,331,231
4401,34,3,95,66
4401,22,2,351,245
4402,46,1,294,205
4402,87,2,307,214
4402,24,3,468,327
4403,39,2,404,282
4403,3,3,419,293
4403,84,2,178,124
4403,38,2,402,281
4403,13,1,389,272
4404,85,3,252,176
4404,59,2,231,161
4405,39,1,111,77
4405,66,3,277,193
4405,76,2,221,154
4405,11,2,112,78
4405,47,1,322,225
4406,20,1,485,339
4406,96,2,382,267
4407,4,1,131,91
4407,42,3,265,185
4407,34,2,147,102
4407,59,2,303,212
4407,16,3,436,305
4408,59,2,476,333
4408,97,1,95,66
4408,96,3,258,180
4408,8,1,114,79
4408,49,2,221,154
4409,12,3,349,244
4409,81,1,455,318
4409,39,3,488,341
4410,47,2,284,198
4410,70,2,300,210
4411,96,1,273,191
4411,49,1,228,159
4412,23,3,140,98
4412,5,1,177,123
4413,45,3,267,186
4413,4,2,383,268
4413,74,2,349,244
4414,67,2,255,178
4414,77,1,405,283
4415,48,3,213,149
4415,43,3,354,247
4415,86,2,273,191
4415,24,2,89,62
4416,75,1,201,140
4416,88,1,352,246
4417,37,3,347,242
4417,91,3,50,35
4417,30,1,385,269
4417,96,2,487,340
4417,14,3,131,91
4418,18,2,267,186
4418,94,3,453,317
4419,57,1,449,314
4419,36,1,277,193
4419,1,2,445,311
4420,90,1,436,305
4420,12,1,339,237
4421,89,1,171,119
4421,94,3,65,45
4421,44,1,163,114
4421,74,1,487,340
4422,16,1,480,336
4422,31,2,322,225
4422,51,2,139,97
4423,83,1,94,65
4423,88,2,215,150
4424,78,3,392,274
4424,63,2,441,308
4424,83,1,492,344
4424,55,3,79,55
4424,55,1,81,56
4425,71,1,454,317
4425,51,2,132,92
4425,53,2,249,174
4426,25,2,340,237
4426,36,3,84,58
4426,21,3,308,215
4426,92,2,175,122
4427,15,1,337,235
4427,33,1,477,333
4427,9,1,325,227
4428,28,1,316,221
4428,62,2,231,161
4428,6,2,166,116
4429,3,3,500,350
4429,36,2,365,255
4429,76,2,370,259
4429,50,2,65,45
4430,67,3,134,93
4430,26,1,275,192
4430,25,3,166,116
4431,55,1,274,191
4431,68,1,488,341
4432,58,1,456,319
4432,70,1,183,128
4432,57,1,175,122
4432,11,1,144,100
4432,23,2,126,88
4433,7,3,300,210
4433,47,1,391,273
4433,14,2,450,315
4434,19,3,152,106
4434,58,2,120,84
4434,72,2,153,107
4435,52,2,324,226
4435,91,1,396,277
4435,5,1,71,49
4435,59,3,79,55
4435,37,1,107,74
4436,98,3,223,156
4436,11,2,392,274
4436,52,2,174,121
4436,100,3,227,158
4436,7,1,81,56
4437,43,2,336,235
4437,9,1,293,205
4438,96,1,167,116
4438,65,2,128,89
4438,72,2,150,105
4438,12,3,363,254
4438,79,1,293,205
4439,90,3,472,330
4439,82,2,175,122
4440,58,1,144,100
4441,5,2,332,232
4441,59,2,394,275
4442,100,2,115,80
4442,68,3,473,331
4442,8,3,94,65
4442,73,3,117,81
4443,21,2,362,253
4443,94,1,437,305
4444,91,2,125,87
4444,49,3,457,319
4445,49,1,237,165
4445,52,1,208,145
4445,34,1,460,322
4445,62,1,203,142
4445,97,2,389,272
4446,44,2,253,177
4447,37,2,334,233
4447,19,2,91,63
4447,29,1,220,154
4447,61,1,363,254
4447,24,2,322,225
4448,19,1,98,68
4449,55,1,465,325
4449,10,2,247,172
4450,19,1,77,53
4450,81,1,303,212
4450,47,2,117,81
4451,21,1,166,116
4451,76,3,461,322
4451,71,1,68,47
4452,26,1,376,263
4452,47,3,220,154
4453,93,1,349,244
4454,13,3,281,196
4454,36,1,454,317
4454,80,1,372,260
4454,52,2,494,345
4454,99,2,465,325
4455,17,3,167,116
4455,41,2,385,269
4456,98,3,469,328
4457,52,2,147,102
4458,75,3,463,324
4458,54,1,156,109
4458,17,3,132,92
4458,88,1,336,235
4459,54,3,277,193
4459,91,3,97,67
4459,35,3,205,143
4459,55,1,117,81
4459,97,2,298,208
4460,55,2,204,142
4461,13,1,67,46
4461,71,1,468,327
4461,90,3,184,128
4461,17,1,436,305
4461,34,1,434,303
4462,26,1,377,263
4463,22,3,88,61
4464,33,2,292,204
4464,98,1,165,115
4465,5,2,388,271
4465,85,3,220,154
4466,68,1,189,132
4466,38,1,392,274
4466,24,3,199,139
4466,43,2,180,125
4466,86,1,50,35
4467,69,3,202,141
4467,62,2,402,281
4468,7,1,322,225
4468,95,3,434,303
4468,92,1,424,296
4468,95,2,132,92
4469,44,3,142,99
4470,64,1,216,151
4470,5,3,288,201
4470,92,1,332,232
4471,44,1,344,240
4471,37,1,397,277
4471,61,1,420,294
4472,58,3,283,198
4472,63,2,388,271
4473,71,2,273,191
4473,83,1,387,270
4473,6,3,225,157
4473,39,2,451,315
4473,75,3,129,90
4474,72,2,470,329
4474,36,3,404,282
4475,95,1,66,46
4476,74,1,234,163
4476,85,3,57,39
4476,7,2,308,215
4476,79,2,354,247
4477,77,3,189,132
4478,31,3,120,84
4478,55,1,138,96
4479,57,3,460,322
4479,14,1,143,100
4479,58,1,268,187
4479,25,3,312,218
4480,50,3,376,263
4480,6,2,393,275
4480,14,3,337,235
4480,72,1,234,163
4480,75,1,465,325
4481,62,1,408,285
4482,82,3,217,151
4482,82,3,122,85
4483,63,3,102,71
4483,48,3,447,312
4483,72,3,341,238
4483,71,1,143,100
4484,76,2,104,72
4485,53,1,327,228
4485,97,1,406,284
4486,37,2,446,312
4487,30,2,487,340
4487,93,2,339,237
4487,68,1,335,234
4487,57,1,266,186
4487,51,1,394,275
4488,36,3,160,112
4489,30,2,130,91
4489,90,3,138,96
4489,58,3,84,58
4489,66,3,73,51
4490,94,1,92,64
4490,45,2,144,100
4490,98,1,252,176
4491,89,1,334,233
4491,33,1,469,328
4492,71,3,210,147
4493,37,3,85,59
4493,86,1,134,93
4493,57,2,249,174
4494,58,2,172,120
4495,35,1,398,278
4495,60,3,383,268
4495,20,2,173,121
4496,19,3,493,345
4496,10,2,407,284
4497,55,2,204,142
4497,19,2,218,152
4497,84,3,82,57
4497,80,3,491,343
4498,95,2,425,297
4499,14,3,416,291
4499,22,3,369,258
4499,69,3,363,254
4500,44,3,472,330
4500,20,1,149,104
4501,59,3,238,166
4502,64,1,142,99
4503,75,3,305,213
4503,40,2,155,108
4503,33,2,118,82
4503,31,2,308,215
4503,30,3,465,325
4504,52,2,399,279
4504,51,3,208,145
4505,56,3,67,46
4505,10,2,178,124
4505,19,3,106,74
4506,49,3,314,219
4506,54,3,461,322
4507,47,2,455,318
4507,79,3,479,335
4507,63,3,473,331
4508,44,1,340,237
4508,4,2,278,194
4509,35,1,446,312
4509,93,1,85,59
4509,22,3,442,309
4509,2,1,300,210
4509,73,1,432,302
4510,51,2,271,189
4510,79,3,386,270
4510,45,2,268,187
4510,94,2,65,45
4510,66,1,438,306
4511,94,1,324,226
4511,95,3,466,326
4512,51,3,264,184
4512,88,2,104,72
4512,42,3,461,322
4512,60,3,253,177
4512,8,2,180,125
4513,78,2,323,226
4513,99,2,280,196
4513,97,1,131,91
4513,94,2,183,128
4513,96,1,155,108
4514,20,2,183,128
4514,26,3,294,205
4515,96,1,352,246
4515,46,1,394,275
4515,72,3,345,241
4516,46,1,324,226
4516,12,2,500,350
4516,6,1,440,308
4516,16,1,404,282
4517,30,2,441,308
4517,54,3,434,303
4517,26,2,141,98
4517,78,2,178,124
4517,78,1,387,270
4518,59,2,100,70
4518,23,3,293,205
4518,31,3,333,233
4519,31,3,204,142
4519,28,1,234,163
4519,57,3,441,308
4519,22,2,169,118
4520,53,1,442,309
4520,4,2,105,73
4521,1,3,448,313
4521,24,1,409,286
4521,22,3,104,72
4521,41,3,305,213
4521,66,2,156,109
4522,69,2,331,231
4522,77,3,314,219
4522,36,2,354,247
4523,44,1,497,347
4523,99,2,443,310
4524,28,1,166,116
4525,8,3,333,233
4525,76,2,243,170
4525,71,1,362,253
4526,84,2,493,345
4526,50,3,476,333
4526,96,2,259,181
4526,43,2,442,309
4526,35,1,363,254
4527,74,1,486,340
4527,10,2,303,212
4528,64,1,194,135
4528,41,1,358,250
4528,37,1,315,220
4528,56,1,405,283
4528,68,3,412,288
4529,35,2,464,324
4529,39,3,458,320
4529,24,2,155,108
4530,2,3,171,119
4530,38,3,86,60
4531,38,2,165,115
4531,42,3,494,345
4531,19,2,358,250
4532,2,1,220,154
4532,48,1,352,246
4532,81,1,436,305
4532,60,2,196,137
4533,65,3,330,230
4533,67,3,434,303
4533,91,1,413,289
4533,67,2,255,178
4533,86,3,123,86
4534,45,2,380,266
4534,71,3,271,189
4535,67,3,244,170
4535,43,3,52,36
4536,55,3,438,306
4536,48,3,234,163
4536,37,2,200,140
4537,42,2,349,244
4538,92,2,486,340
4538,2,1,437,305
4539,33,3,220,154
4539,22,1,371,259
4539,38,3,232,162
4539,17,3,180,125
4539,50,2,190,133
4540,13,3,246,172
4540,32,3,353,247
4541,21,2,214,149
4541,25,3,236,165
4541,63,1,335,234
4541,42,2,415,290
4542,20,3,267,186
4542,84,3,486,340
4542,11,2,164,114
4542,56,3,121,84
4543,76,2,353,247
4543,61,3,92,64
4543,81,3,201,140
4543,39,3,130,91
4543,20,2,405,283
4544,83,3,270,189
4544,66,3,261,182
4545,87,1,299,209
4545,85,2,320,224
4545,95,1,187,130
4546,31,1,159,111
4547,96,2,320,224
4547,80,2,463,324
4547,100,3,410,287
4547,73,1,122,85
4548,24,3,420,294
4548,87,2,393,275
4549,82,3,407,284
4550,60,2,96,67
4550,52,2,158,110
4550,8,3,422,295
4550,53,3,464,324
4551,70,1,211,147
4551,55,2,156,109
4551,94,1,387,270
4552,97,1,67,46
4552,69,3,125,87
4552,2,3,279,195
4552,25,3,391,273
4553,66,2,135,94
4553,22,2,235,164
4553,6,1,468,327
4553,11,1,192,134
4553,74,2,443,310
4554,5,1,198,138
4554,22,3,63,44
4554,66,1,63,44
4554,56,3,53,37
4555,56,2,255,178
4555,75,2,67,46
4555,37,3,97,67
4556,24,3,225,157
4556,14,2,78,54
4557,31,1,208,145
4557,64,2,106,74
4557,87,3,59,41
4558,91,3,197,137
4558,17,1,320,224
4559,38,2,53,37
4559,60,1,271,189
4559,71,2,478,334
4559,33,1,355,248
4559,31,3,381,266
4560,16,3,362,253
4560,56,1,127,88
4560,65,2,420,294
4560,79,2,350,244
4560,79,3,64,44
4561,59,2,383,268
4561,64,1,176,123
4561,96,3,440,308
4561,13,3,165,115
4561,45,1,489,342
4562,50,1,67,46
4563,1,3,407,284
4563,31,2,331,231
4563,94,1,88,61
4563,73,1,446,312
4563,100,1,90,62
4564,82,2,262,183
4564,18,3,411,287
4565,11,1,96,67
4565,41,3,363,254
4565,5,3,191,133
4566,88,1,329,230
4566,55,1,274,191
4566,41,2,70,49
4567,97,1,233,163
4567,83,1,78,54
4567,21,3,116,81
4567,56,3,277,193
4568,36,3,269,188
4568,48,3,363,254
4568,91,2,403,282
4569,86,1,211,147
4570,14,2,352,246
4570,74,3,318,222
4571,66,3,288,201
4571,5,1,152,106
4572,2,2,68,47
4572,41,3,406,284
4572,33,1,124,86
4573,89,3,497,347
4573,98,3,282,197
4574,63,3,166,116
4574,66,2,274,191
4574,47,1,154,107
4575,19,3,326,228
4576,40,2,446,312
4576,4,2,481,336
4576,67,2,446,312
4577,56,2,360,251
4577,99,1,282,197
4577,10,2,487,340
4577,92,3,253,177
4577,12,3,336,235
4578,47,2,305,213
4578,33,1,63,44
4578,19,1,205,143
4579,72,1,323,226
4579,76,2,185,129
4579,99,2,189,132
4579,85,2,350,244
4579,70,2,424,296
4580,46,2,429,300
4580,23,2,368,257
4580,75,2,197,137
4581,74,2,382,267
4581,33,3,276,193
4582,26,2,435,304
4582,20,3,109,76
4582,15,1,417,291
4582,58,3,88,61
4583,74,3,495,346
4583,33,2,399,279
4583,13,3,320,224
4584,26,2,113,79
4584,29,1,381,266
4584,73,1,464,324
4585,57,1,466,326
4585,28,2,129,90
4586,32,2,274,191
4586,44,1,88,61
4586,79,2,280,196
4587,85,2,89,62
4587,41,3,163,114
4587,53,2,432,302
4587,37,2,172,120
4587,37,1,453,317
4588,25,1,74,51
4588,99,2,55,38
4588,93,2,115,80
4588,99,3,100,70
4588,65,1,326,228
4589,64,1,420,294
4589,18,2,399,279
4590,1,1,321,224
4590,18,3,300,210
4590,67,2,318,222
4591,86,1,439,307
4591,49,2,137,95
4591,81,2,104,72
4591,37,2,139,97
4592,38,3,252,176
4592,59,3,172,120
4593,40,1,377,263
4593,41,2,360,251
4593,50,1,383,268
4594,38,2,320,224
4595,14,2,301,210
4596,13,3,143,100
4596,51,1,106,74
4597,19,3,106,74
4597,23,1,55,38
4597,8,1,51,35
4597,76,1,274,191
4598,29,3,238,166
4598,50,3,100,70
4598,13,1,363,254
4598,57,1,423,296
4599,61,3,184,128
4599,46,2,372,260
4599,35,2,95,66
4600,56,1,377,263
4601,44,3,283,198
4601,24,1,355,248
4602,65,2,317,221
4603,73,3,83,58
4603,48,1,116,81
4603,67,2,208,145
4603,33,1,225,157
4603,77,2,180,125
4604,6,2,444,310
4605,89,1,427,298
4605,80,1,314,219
4605,55,3,315,220
4605,5,1,213,149
4606,10,1,83,58
4607,47,1,279,195
4607,84,3,321,224
4607,18,2,167,116
4607,9,3,110,77
4608,24,2,109,76
4608,89,3,80,56
4608,42,2,113,79
4608,70,1,264,184
4609,45,3,422,295
4609,66,1,485,339
4610,8,3,212,148
4611,44,3,244,170
4611,13,2,215,150
4611,15,1,493,345
4611,57,2,82,57
4611,24,3,72,50
4612,97,2,196,137
4612,21,2,398,278
4612,76,2,79,55
4612,89,3,415,290
4612,24,2,59,41
4613,15,3,245,171
4613,79,2,70,49
4613,36,3,53,37
4614,12,1,70,49
4614,12,3,325,227
4614,16,3,211,147
4614,13,1,138,96
4614,45,3,249,174
4615,43,3,452,316
4615,36,2,279,195
4615,11,2,492,344
4615,38,2,185,129
4615,30,1,257,179
4616,30,3,336,235
4616,87,2,61,42
4616,56,2,348,243
4617,12,3,212,148
4617,77,2,73,51
4617,73,3,448,313
4617,4,1,123,86
4618,98,3,362,253
4618,90,1,107,74
4618,56,1,398,278
4618,31,3,206,144
4619,60,3,263,184
4619,65,3,88,61
4619,41,1,391,273
4620,1,2,110,77
4621,37,2,355,248
4621,97,3,298,208
4621,45,2,198,138
4621,29,3,493,345
4621,32,2,337,235
4622,14,1,454,317
4622,5,1,281,196
4622,85,3,424,296
4622,34,2,282,197
4623,43,3,446,312
4623,9,3,300,210
4623,52,3,268,187
4624,3,3,324,226
4624,14,3,60,42
4624,24,3,284,198
4624,74,3,118,82
4625,75,3,186,130
4625,2,3,475,332
4625,70,2,182,127
4625,5,3,295,206
4626,96,3,216,151
4626,29,1,393,275
4627,43,2,232,162
4627,65,3,255,178
4627,85,2,483,338
4627,14,1,405,283
4628,76,1,176,123
4628,12,2,398,278
4629,33,2,212,148
4630,33,3,478,334
4630,70,2,282,197
4631,71,1,197,137
4632,57,2,472,330
4632,90,2,389,272
4633,13,2,434,303
4634,96,2,98,68
4635,82,1,136,95
4635,98,3,124,86
4636,24,2,306,214
4637,27,1,116,81
4637,28,3,418,292
4637,94,3,418,292
4637,87,1,114,79
4637,18,1,255,178
4638,63,1,433,303
4638,72,1,138,96
4639,8,1,119,83
4639,48,2,358,250
4640,61,2,354,247
4640,25,3,190,133
4641,34,1,181,126
4641,42,1,126,88
4641,15,2,363,254
4642,86,2,210,147
4642,47,1,76,53
4642,22,3,236,165
4643,69,2,478,334
4643,5,1,273,191
4643,81,3,85,59
4643,51,1,263,184
4643,41,3,446,312
4644,14,1,117,81
4644,42,1,318,222
4644,51,2,126,88
4644,40,3,232,162
4645,29,2,101,70
4645,59,3,217,151
4645,37,3,422,295
4646,64,2,182,127
4646,68,3,244,170
4646,84,3,257,179
4646,53,3,216,151
4646,96,3,302,211
4647,71,1,352,246
4647,86,3,165,115
4647,99,2,366,256
4647,11,1,106,74
4647,59,3,437,305
4648,95,2,270,189
4649,84,1,467,326
4649,4,3,145,101
4649,9,3,493,345
4650,21,2,186,130
4650,57,2,419,293
4650,1,2,404,282
4651,13,2,140,98
4651,87,1,160,112
4652,13,2,131,91
4653,74,3,313,219
4654,86,1,68,47
4654,77,3,322,225
4655,89,3,449,314
4655,1,1,379,265
4656,4,2,105,73
4657,91,2,129,90
4657,9,2,113,79
4658,10,2,83,58
4658,86,1,251,175
4659,4,1,443,310
4660,22,1,123,86
4660,66,2,283,198
4660,53,2,486,340
4660,73,1,97,67
4661,66,2,154,107
4661,50,3,303,212
4662,51,3,338,236
4662,84,2,327,228
4663,71,2,92,64
4663,92,1,152,106
4663,29,3,59,41
4663,86,1,69,48
4663,4,2,128,89
4664,63,1,374,261
4664,23,3,220,154
4664,54,3,188,131
4664,30,1,170,118
4664,85,2,95,66
4665,56,2,416,291
4665,11,3,474,331
4665,36,3,181,126
4666,92,1,500,350
4666,13,2,475,332
4666,81,1,165,115
4667,23,2,498,348
4667,96,1,200,140
4667,4,3,215,150
4667,97,2,282,197
4668,41,3,467,326
4668,59,3,454,317
4668,70,3,99,69
4668,95,1,351,245
4668,46,1,231,161
4669,86,1,431,301
4670,91,2,382,267
4670,42,2,455,318
4670,86,1,358,250
4670,74,1,432,302
4670,89,3,246,172
4671,67,1,442,309
4671,63,2,212,148
4671,76,1,390,273
4672,57,1,494,345
4672,26,3,174,121
4672,66,3,465,325
4672,36,2,359,251
4673,88,3,481,336
4673,60,2,447,312
4673,60,3,436,305
4673,72,3,422,295
4673,4,2,366,256
4674,18,1,390,273
4674,89,2,117,81
4674,46,1,74,51
4674,96,2,73,51
4674,73,1,338,236
4675,1,1,231,161
4675,84,1,166,116
4676,65,2,471,329
4676,70,1,173,121
4677,36,2,387,270
4678,11,3,242,169
4678,19,2,215,150
4678,10,1,87,60
4679,83,3,106,74
4679,60,2,350,244
4679,7,2,240,168
4679,90,3,214,149
4680,1,1,440,308
4680,69,3,110,77
4680,24,3,203,142
4681,35,3,412,288
4681,85,2,267,186
4681,97,2,417,291
4681,28,3,203,142
4681,85,2,421,294
4682,28,3,471,329
4682,54,1,389,272
4682,26,1,104,72
4682,28,2,449,314
4683,48,2,382,267
4683,72,1,473,331
4683,64,3,207,144
4684,45,1,58,40
4685,52,1,117,81
4685,79,3,479,335
4686,72,3,168,117
4686,52,2,234,163
4686,6,1,241,168
4686,1,1,174,121
4687,34,3,449,314
4688,85,3,348,243
4688,80,3,421,294
4688,23,1,367,256
4688,42,2,346,242
4688,12,2,399,279
4689,83,1,63,44
4689,95,3,297,207
4689,28,2,187,130
4689,98,2,116,81
4689,44,1,380,266
4690,5,2,137,95
4690,96,2,289,202
4690,94,3,175,122
4690,49,3,386,270
4690,45,3,377,263
4691,52,2,391,273
4691,27,3,481,336
4692,42,3,67,46
4692,58,3,214,149
4692,87,3,196,137
4692,8,1,111,77
4693,53,1,222,155
4693,47,1,65,45
4693,75,3,205,143
4693,43,1,380,266
4694,83,1,454,317
4694,76,1,96,67
4695,44,2,463,324
4695,56,3,166,116
4695,89,2,71,49
4696,1,2,450,315
4696,47,2,86,60
4696,33,2,375,262
4696,19,2,53,37
4697,85,2,391,273
4698,30,1,250,175
4698,4,2,203,142
4698,8,1,147,102
4698,14,1,388,271
4699,23,1,110,77
4699,32,1,303,212
4699,58,2,206,144
4699,66,3,370,259
4700,47,2,352,246
4701,37,2,440,308
4701,30,2,475,332
4702,54,1,126,88
4702,53,3,61,42
4702,72,3,394,275
4702,83,2,451,315
4702,17,2,173,121
4703,59,2,449,314
4703,14,2,249,174
4703,4,3,360,251
4703,61,1,204,142
4703,7,1,349,244
4704,67,1,90,62
4704,98,1,412,288
4704,45,1,376,263
4704,52,1,458,320
4705,64,2,111,77
4705,81,1,349,244
4705,89,3,240,168
4706,12,2,449,314
4706,10,3,382,267
4707,100,2,375,262
4707,41,2,245,171
4707,33,2,96,67
4707,58,1,418,292
4708,52,3,372,260
4709,38,1,118,82
4709,81,3,163,114
4709,37,2,386,270
4709,92,3,442,309
4710,27,3,401,280
4710,100,2,187,130
4711,36,2,390,273
4712,64,2,224,156
4713,93,1,128,89
4713,71,2,481,336
4713,35,3,493,345
4713,68,2,211,147
4714,92,3,107,74
4714,58,1,165,115
4714,77,2,427,298
4715,55,2,119,83
4715,93,3,261,182
4715,69,1,210,147
4715,65,1,78,54
4715,10,2,401,280
4716,97,2,233,163
4716,65,1,209,146
4717,79,1,141,98
4717,8,3,249,174
4718,29,1,196,137
4719,6,1,433,303
4719,57,3,256,179
4719,77,2,253,177
4720,9,2,368,257
4720,18,1,267,186
4721,5,2,488,341
4722,36,2,249,174
4722,2,1,199,139
4723,54,3,471,329
4724,56,2,360,251
4724,92,1,116,81
4724,9,1,364,254
4725,54,3,274,191
4725,43,1,449,314
4725,15,2,294,205
4725,90,2,184,128
4725,2,1,59,41
4726,57,2,285,199
4726,51,1,342,239
4726,8,3,162,113
4726,6,3,495,346
4727,46,1,208,145
4727,87,1,343,240
4728,15,3,308,215
4728,19,1,243,170
4728,59,3,246,172
4729,73,3,391,273
4729,54,1,189,132
4729,37,1,405,283
4729,71,1,391,273
4730,90,1,217,151
4730,47,3,251,175
4730,5,2,497,347
4731,4,1,310,217
4731,73,3,93,65
4731,42,2,498,348
4731,9,3,332,232
4732,21,3,226,158
4732,45,3,286,200
4732,22,2,252,176
4732,8,3,414,289
4732,88,3,208,145
4733,97,2,135,94
4734,55,2,184,128
4734,76,1,269,188
4734,31,1,151,105
4735,25,3,69,48
4735,61,3,226,158
4735,36,2,421,294
4736,20,2,184,128
4736,93,2,157,109
4736,69,1,164,114
4736,45,3,217,151
4736,72,3,136,95
4737,69,3,215,150
4738,11,2,314,219
4738,51,1,497,347
4739,81,2,196,137
4739,34,1,463,324
4740,6,1,489,342
4740,39,1,276,193
4740,2,3,277,193
4740,6,1,493,345
4740,3,3,500,350
4741,63,1,481,336
4741,5,2,406,284
4742,78,2,165,115
4742,5,2,466,326
4742,1,3,335,234
4742,1,3,437,305
4742,54,1,499,349
4743,77,2,70,49
4743,53,2,138,96
4743,91,3,111,77
4743,56,3,413,289
4744,43,1,448,313
4744,31,1,123,86
4745,15,1,130,91
4745,36,1,414,289
4745,19,1,434,303
4745,3,3,193,135
